1	Dec  7, 2024 20:05:38.201471000 -03	192.168.1.95	5.161.76.19	62396,33435			0.000000000
2	Dec  7, 2024 20:05:38.202338000 -03	192.168.1.1,192.168.1.95	192.168.1.95,5.161.76.19	62396,33435	11		0.000867000
3	Dec  7, 2024 20:05:38.251601000 -03	192.168.1.95	5.161.76.19	62396,33436			0.049263000
4	Dec  7, 2024 20:05:38.258169000 -03	190.20.192.1,192.168.1.95	192.168.1.95,5.161.76.19	62396,33436	11		0.006568000
5	Dec  7, 2024 20:05:38.300649000 -03	192.168.1.95	5.161.76.19	62396,33437			0.042480000
6	Dec  7, 2024 20:05:38.303653000 -03	10.50.3.9,192.168.1.95	192.168.1.95,5.161.76.19	62396,33437	11		0.003004000
7	Dec  7, 2024 20:05:38.351524000 -03	192.168.1.95	5.161.76.19	62396,33438			0.047871000
8	Dec  7, 2024 20:05:38.355818000 -03	10.50.3.10,192.168.1.95	192.168.1.95,5.161.76.19	62396,33438	11		0.004294000
9	Dec  7, 2024 20:05:38.401764000 -03	192.168.1.95	5.161.76.19	62396,33439			0.045946000
12	Dec  7, 2024 20:05:43.404739000 -03	192.168.1.95	5.161.76.19	62396,33440			0.199192000
14	Dec  7, 2024 20:05:48.408865000 -03	192.168.1.95	5.161.76.19	62396,33441			0.443231000
17	Dec  7, 2024 20:05:53.412379000 -03	192.168.1.95	5.161.76.19	62396,33442			2.354241000
18	Dec  7, 2024 20:05:58.415902000 -03	192.168.1.95	5.161.76.19	62396,33443			5.003523000
20	Dec  7, 2024 20:06:03.418600000 -03	192.168.1.95	5.161.76.19	62396,33444			0.332760000
23	Dec  7, 2024 20:06:03.520369000 -03	213.140.43.234,192.168.1.95	192.168.1.95,5.161.76.19	62396,33444	11		0.034110000
24	Dec  7, 2024 20:06:03.520516000 -03	192.168.1.95	5.161.76.19	62396,33445			0.000147000
25	Dec  7, 2024 20:06:08.521436000 -03	192.168.1.95	5.161.76.19	62396,33446			5.000920000
28	Dec  7, 2024 20:06:13.525523000 -03	192.168.1.95	5.161.76.19	62396,33447			4.999725000
29	Dec  7, 2024 20:06:13.658926000 -03	62.115.120.176,192.168.1.95	192.168.1.95,5.161.76.19	62396,33447	11		0.133403000
30	Dec  7, 2024 20:06:13.659160000 -03	192.168.1.95	5.161.76.19	62396,33448			0.000234000
31	Dec  7, 2024 20:06:13.794925000 -03	62.115.123.125,192.168.1.95	192.168.1.95,5.161.76.19	62396,33448	11		0.135765000
32	Dec  7, 2024 20:06:13.795041000 -03	192.168.1.95	5.161.76.19	62396,33449			0.000116000
33	Dec  7, 2024 20:06:13.930532000 -03	62.115.56.201,192.168.1.95	192.168.1.95,5.161.76.19	62396,33449	11		0.135491000
34	Dec  7, 2024 20:06:13.930693000 -03	192.168.1.95	5.161.76.19	62396,33450			0.000161000
35	Dec  7, 2024 20:06:14.063411000 -03	5.161.0.74,192.168.1.95	192.168.1.95,5.161.76.19	62396,33450	11		0.132718000
36	Dec  7, 2024 20:06:14.063548000 -03	192.168.1.95	5.161.76.19	62396,33451			0.000137000
38	Dec  7, 2024 20:06:19.068029000 -03	192.168.1.95	5.161.76.19	62396,33452			0.835707000
39	Dec  7, 2024 20:06:24.072416000 -03	192.168.1.95	5.161.76.19	62396,33453			5.004387000
40	Dec  7, 2024 20:06:24.213942000 -03	5.161.9.171,192.168.1.95	192.168.1.95,5.161.76.19	62396,33453	11		0.141526000
41	Dec  7, 2024 20:06:24.214077000 -03	192.168.1.95	5.161.76.19	62396,33454			0.000135000
42	Dec  7, 2024 20:06:29.215823000 -03	192.168.1.95	5.161.76.19	62396,33455			5.001746000
44	Dec  7, 2024 20:06:34.220190000 -03	192.168.1.95	5.161.76.19	62396,33456			1.571181000
45	Dec  7, 2024 20:06:39.221603000 -03	192.168.1.95	5.161.76.19	62396,33457			5.001413000
48	Dec  7, 2024 20:06:44.225743000 -03	192.168.1.95	5.161.76.19	62396,33458			0.034851000
50	Dec  7, 2024 20:06:49.229042000 -03	192.168.1.95	5.161.76.19	62396,33459			1.343604000
53	Dec  7, 2024 20:06:54.233546000 -03	192.168.1.95	5.161.76.19	62396,33460			4.880887000
54	Dec  7, 2024 20:06:59.238237000 -03	192.168.1.95	5.161.76.19	62396,33461			5.004691000
56	Dec  7, 2024 20:07:04.242457000 -03	192.168.1.95	5.161.76.19	62396,33462			0.890127000
59	Dec  7, 2024 20:07:09.247428000 -03	192.168.1.95	5.161.76.19	62396,33463			2.924020000
