1	Dec  7, 2024 19:55:55.621816000 -03	192.168.1.95	185.131.204.20	62260,33435			0.000000000
2	Dec  7, 2024 19:55:55.622722000 -03	192.168.1.1,192.168.1.95	192.168.1.95,185.131.204.20	62260,33435	11		0.000906000
3	Dec  7, 2024 19:55:55.871938000 -03	192.168.1.95	185.131.204.20	62260,33435			0.249216000
4	Dec  7, 2024 19:55:55.876401000 -03	190.20.192.1,192.168.1.95	192.168.1.95,185.131.204.20	62260,33435	11		0.004463000
5	Dec  7, 2024 19:55:56.123001000 -03	192.168.1.95	185.131.204.20	62260,33436			0.246600000
6	Dec  7, 2024 19:55:56.127678000 -03	190.20.192.1,192.168.1.95	192.168.1.95,185.131.204.20	62260,33436	11		0.004677000
7	Dec  7, 2024 19:55:56.373124000 -03	192.168.1.95	185.131.204.20	62260,33437			0.245446000
8	Dec  7, 2024 19:55:56.382437000 -03	190.20.192.1,192.168.1.95	192.168.1.95,185.131.204.20	62260,33437	11		0.009313000
9	Dec  7, 2024 19:55:56.623685000 -03	192.168.1.95	185.131.204.20	62260,33438			0.241248000
10	Dec  7, 2024 19:55:56.627585000 -03	190.20.192.1,192.168.1.95	192.168.1.95,185.131.204.20	62260,33438	11		0.003900000
11	Dec  7, 2024 19:55:56.875146000 -03	192.168.1.95	185.131.204.20	62260,33439			0.247561000
12	Dec  7, 2024 19:55:56.878919000 -03	190.20.192.1,192.168.1.95	192.168.1.95,185.131.204.20	62260,33439	11		0.003773000
13	Dec  7, 2024 19:55:57.125540000 -03	192.168.1.95	185.131.204.20	62260,33440			0.246621000
14	Dec  7, 2024 19:55:57.130794000 -03	190.20.192.1,192.168.1.95	192.168.1.95,185.131.204.20	62260,33440	11		0.005254000
15	Dec  7, 2024 19:55:57.375587000 -03	192.168.1.95	185.131.204.20	62260,33435			0.244793000
19	Dec  7, 2024 19:56:02.380225000 -03	192.168.1.95	185.131.204.20	62260,33435			0.584735000
20	Dec  7, 2024 19:56:02.384648000 -03	10.50.3.9,192.168.1.95	192.168.1.95,185.131.204.20	62260,33435	11		0.004423000
21	Dec  7, 2024 19:56:02.631473000 -03	192.168.1.95	185.131.204.20	62260,33436			0.246825000
22	Dec  7, 2024 19:56:07.636450000 -03	192.168.1.95	185.131.204.20	62260,33436			5.004977000
23	Dec  7, 2024 19:56:07.642468000 -03	10.50.3.21,192.168.1.95	192.168.1.95,185.131.204.20	62260,33436	11		0.006018000
24	Dec  7, 2024 19:56:07.887506000 -03	192.168.1.95	185.131.204.20	62260,33437			0.245038000
27	Dec  7, 2024 19:56:12.889150000 -03	192.168.1.95	185.131.204.20	62260,33437			0.123241000
31	Dec  7, 2024 19:56:17.893501000 -03	192.168.1.95	185.131.204.20	62260,33438			0.327996000
32	Dec  7, 2024 19:56:22.894215000 -03	192.168.1.95	185.131.204.20	62260,33438			5.000714000
33	Dec  7, 2024 19:56:27.899163000 -03	192.168.1.95	185.131.204.20	62260,33439			5.004948000
34	Dec  7, 2024 19:56:27.905305000 -03	10.50.3.21,192.168.1.95	192.168.1.95,185.131.204.20	62260,33439	11		0.006142000
35	Dec  7, 2024 19:56:28.150457000 -03	192.168.1.95	185.131.204.20	62260,33440			0.245152000
36	Dec  7, 2024 19:56:28.156704000 -03	10.50.3.21,192.168.1.95	192.168.1.95,185.131.204.20	62260,33440	11		0.006247000
