1	Dec  7, 2024 20:26:39.977941000 -03	192.168.1.95	80.77.4.60	62556,33435			0.000000000
2	Dec  7, 2024 20:26:39.978865000 -03	192.168.1.1,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.000924000
3	Dec  7, 2024 20:26:40.028225000 -03	192.168.1.95	80.77.4.60	62556,33435			0.049360000
4	Dec  7, 2024 20:26:40.035663000 -03	190.20.192.1,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.007438000
5	Dec  7, 2024 20:26:40.078222000 -03	192.168.1.95	80.77.4.60	62556,33435			0.042559000
8	Dec  7, 2024 20:26:45.083355000 -03	192.168.1.95	80.77.4.60	62556,33435			0.101841000
11	Dec  7, 2024 20:26:45.087571000 -03	10.50.3.9,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.001887000
12	Dec  7, 2024 20:26:45.134330000 -03	192.168.1.95	80.77.4.60	62556,33435			0.046759000
13	Dec  7, 2024 20:26:45.138864000 -03	10.50.3.22,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.004534000
14	Dec  7, 2024 20:26:45.183519000 -03	192.168.1.95	80.77.4.60	62556,33435			0.044655000
15	Dec  7, 2024 20:26:50.188082000 -03	192.168.1.95	80.77.4.60	62556,33435			5.004563000
16	Dec  7, 2024 20:26:50.196476000 -03	5.53.0.144,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.008394000
18	Dec  7, 2024 20:26:50.239161000 -03	192.168.1.95	80.77.4.60	62556,33435			0.033210000
19	Dec  7, 2024 20:26:55.243543000 -03	192.168.1.95	80.77.4.60	62556,33435			5.004382000
20	Dec  7, 2024 20:27:00.247903000 -03	192.168.1.95	80.77.4.60	62556,33435			5.004360000
22	Dec  7, 2024 20:27:05.252108000 -03	192.168.1.95	80.77.4.60	62556,33435			0.569889000
23	Dec  7, 2024 20:27:10.256692000 -03	192.168.1.95	80.77.4.60	62556,33435			5.004584000
26	Dec  7, 2024 20:27:15.260903000 -03	192.168.1.95	80.77.4.60	62556,33435			2.074554000
28	Dec  7, 2024 20:27:20.265426000 -03	192.168.1.95	80.77.4.60	62556,33435			0.192947000
31	Dec  7, 2024 20:27:25.269909000 -03	192.168.1.95	80.77.4.60	62556,33435			4.983599000
32	Dec  7, 2024 20:27:25.405549000 -03	62.115.120.176,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.135640000
33	Dec  7, 2024 20:27:25.405751000 -03	192.168.1.95	80.77.4.60	62556,33435			0.000202000
34	Dec  7, 2024 20:27:25.546944000 -03	62.115.136.200,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.141193000
35	Dec  7, 2024 20:27:25.547064000 -03	192.168.1.95	80.77.4.60	62556,33435			0.000120000
36	Dec  7, 2024 20:27:25.685980000 -03	62.115.112.71,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.138916000
37	Dec  7, 2024 20:27:25.686168000 -03	192.168.1.95	80.77.4.60	62556,33435			0.000188000
38	Dec  7, 2024 20:27:25.822294000 -03	62.115.57.79,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.136126000
39	Dec  7, 2024 20:27:25.822437000 -03	192.168.1.95	80.77.4.60	62556,33435			0.000143000
40	Dec  7, 2024 20:27:26.144517000 -03	85.95.26.166,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.322080000
41	Dec  7, 2024 20:27:26.144722000 -03	192.168.1.95	80.77.4.60	62556,33435			0.000205000
42	Dec  7, 2024 20:27:26.468700000 -03	62.216.128.214,192.168.1.95	192.168.1.95,80.77.4.60	62556,33435	11		0.323978000
43	Dec  7, 2024 20:27:26.468861000 -03	192.168.1.95	80.77.4.60	62556,33435			0.000161000
