1	Dec  7, 2024 20:27:27.650949000 -03	192.168.1.95	80.77.4.60		8		0.000000000
2	Dec  7, 2024 20:27:27.651504000 -03	192.168.1.1,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.000555000
3	Dec  7, 2024 20:27:27.700717000 -03	192.168.1.95	80.77.4.60		8		0.049213000
4	Dec  7, 2024 20:27:27.717445000 -03	190.20.192.1,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.016728000
5	Dec  7, 2024 20:27:27.751730000 -03	192.168.1.95	80.77.4.60		8		0.034285000
6	Dec  7, 2024 20:27:27.758189000 -03	10.50.3.9,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.006459000
7	Dec  7, 2024 20:27:27.801869000 -03	192.168.1.95	80.77.4.60		8		0.043680000
8	Dec  7, 2024 20:27:27.805516000 -03	10.50.3.22,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.003647000
9	Dec  7, 2024 20:27:27.851353000 -03	192.168.1.95	80.77.4.60		8		0.045837000
10	Dec  7, 2024 20:27:27.859161000 -03	5.53.0.144,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.007808000
11	Dec  7, 2024 20:27:27.901965000 -03	192.168.1.95	80.77.4.60		8		0.042804000
14	Dec  7, 2024 20:27:32.906773000 -03	192.168.1.95	80.77.4.60		8		2.495023000
16	Dec  7, 2024 20:27:37.908698000 -03	192.168.1.95	80.77.4.60		8		3.010047000
17	Dec  7, 2024 20:27:42.912381000 -03	192.168.1.95	80.77.4.60		8		5.003683000
18	Dec  7, 2024 20:27:47.915437000 -03	192.168.1.95	80.77.4.60		8		5.003056000
21	Dec  7, 2024 20:27:52.916341000 -03	192.168.1.95	80.77.4.60		8		3.224144000
24	Dec  7, 2024 20:27:57.920754000 -03	192.168.1.95	80.77.4.60		8		4.994965000
25	Dec  7, 2024 20:27:58.057800000 -03	62.115.120.176,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.137046000
26	Dec  7, 2024 20:27:58.057948000 -03	192.168.1.95	80.77.4.60		8		0.000148000
31	Dec  7, 2024 20:28:03.062047000 -03	192.168.1.95	80.77.4.60		8		0.000065000
33	Dec  7, 2024 20:28:08.065607000 -03	192.168.1.95	80.77.4.60		8		2.713415000
34	Dec  7, 2024 20:28:08.204825000 -03	62.115.112.71,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.139218000
35	Dec  7, 2024 20:28:08.204994000 -03	192.168.1.95	80.77.4.60		8		0.000169000
36	Dec  7, 2024 20:28:08.341268000 -03	62.115.57.79,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.136274000
37	Dec  7, 2024 20:28:08.341430000 -03	192.168.1.95	80.77.4.60		8		0.000162000
38	Dec  7, 2024 20:28:08.661601000 -03	85.95.26.166,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.320171000
39	Dec  7, 2024 20:28:08.661748000 -03	192.168.1.95	80.77.4.60		8		0.000147000
40	Dec  7, 2024 20:28:08.987250000 -03	62.216.131.30,192.168.1.95	192.168.1.95,80.77.4.60		11,8		0.325502000
41	Dec  7, 2024 20:28:08.987406000 -03	192.168.1.95	80.77.4.60		8		0.000156000
