1	Dec  7, 2024 19:50:19.308219000 -03	192.168.1.95	185.131.204.20	62101,33435			0.000000000
2	Dec  7, 2024 19:50:19.309065000 -03	192.168.1.1,192.168.1.95	192.168.1.95,185.131.204.20	62101,33435	11		0.000846000
3	Dec  7, 2024 19:50:19.358765000 -03	192.168.1.95	185.131.204.20	62101,33436			0.049700000
4	Dec  7, 2024 19:50:19.362514000 -03	190.20.192.1,192.168.1.95	192.168.1.95,185.131.204.20	62101,33436	11		0.003749000
5	Dec  7, 2024 19:50:19.408394000 -03	192.168.1.95	185.131.204.20	62101,33437			0.045880000
6	Dec  7, 2024 19:50:19.413363000 -03	10.50.3.9,192.168.1.95	192.168.1.95,185.131.204.20	62101,33437	11		0.004969000
7	Dec  7, 2024 19:50:19.457898000 -03	192.168.1.95	185.131.204.20	62101,33438			0.044535000
8	Dec  7, 2024 19:50:19.464908000 -03	10.50.3.22,192.168.1.95	192.168.1.95,185.131.204.20	62101,33438	11		0.007010000
9	Dec  7, 2024 19:50:19.508617000 -03	192.168.1.95	185.131.204.20	62101,33439			0.043709000
10	Dec  7, 2024 19:50:19.517494000 -03	213.140.39.160,192.168.1.95	192.168.1.95,185.131.204.20	62101,33439	11		0.008877000
11	Dec  7, 2024 19:50:19.558333000 -03	192.168.1.95	185.131.204.20	62101,33440			0.040839000
14	Dec  7, 2024 19:50:24.563185000 -03	192.168.1.95	185.131.204.20	62101,33441			4.223107000
15	Dec  7, 2024 19:50:24.662724000 -03	176.52.248.55,192.168.1.95	192.168.1.95,185.131.204.20	62101,33441	11		0.099539000
16	Dec  7, 2024 19:50:24.662894000 -03	192.168.1.95	185.131.204.20	62101,33442			0.000170000
17	Dec  7, 2024 19:50:29.667697000 -03	192.168.1.95	185.131.204.20	62101,33443			5.004803000
22	Dec  7, 2024 19:50:29.767908000 -03	213.140.43.234,192.168.1.95	192.168.1.95,185.131.204.20	62101,33443	11		0.001230000
23	Dec  7, 2024 19:50:29.768019000 -03	192.168.1.95	185.131.204.20	62101,33444			0.000111000
24	Dec  7, 2024 19:50:29.869689000 -03	213.46.186.17,192.168.1.95	192.168.1.95,185.131.204.20	62101,33444	11		0.101670000
25	Dec  7, 2024 19:50:29.869799000 -03	192.168.1.95	185.131.204.20	62101,33445			0.000110000
27	Dec  7, 2024 19:50:34.874037000 -03	192.168.1.95	185.131.204.20	62101,33446			3.461696000
28	Dec  7, 2024 19:50:39.878381000 -03	192.168.1.95	185.131.204.20	62101,33447			5.004344000
29	Dec  7, 2024 19:50:44.883061000 -03	192.168.1.95	185.131.204.20	62101,33448			5.004680000
31	Dec  7, 2024 19:50:49.887610000 -03	192.168.1.95	185.131.204.20	62101,33449			3.388164000
32	Dec  7, 2024 19:50:50.112076000 -03	84.116.132.177,192.168.1.95	192.168.1.95,185.131.204.20	62101,33449	11		0.224466000
33	Dec  7, 2024 19:50:50.112243000 -03	192.168.1.95	185.131.204.20	62101,33450			0.000167000
36	Dec  7, 2024 19:50:55.112488000 -03	192.168.1.95	185.131.204.20	62101,33451			0.213223000
37	Dec  7, 2024 19:51:00.116849000 -03	192.168.1.95	185.131.204.20	62101,33452			5.004361000
38	Dec  7, 2024 19:51:00.341907000 -03	212.161.150.165,192.168.1.95	192.168.1.95,185.131.204.20	62101,33452	11		0.225058000
39	Dec  7, 2024 19:51:00.342068000 -03	192.168.1.95	185.131.204.20	62101,33453			0.000161000
41	Dec  7, 2024 19:51:05.346346000 -03	192.168.1.95	185.131.204.20	62101,33454			3.194159000
42	Dec  7, 2024 19:51:10.350749000 -03	192.168.1.95	185.131.204.20	62101,33455			5.004403000
43	Dec  7, 2024 19:51:10.585849000 -03	84.20.39.214,192.168.1.95	192.168.1.95,185.131.204.20	62101,33455	11		0.235100000
44	Dec  7, 2024 19:51:10.586019000 -03	192.168.1.95	185.131.204.20	62101,33456			0.000170000
45	Dec  7, 2024 19:51:10.817208000 -03	84.20.40.252,192.168.1.95	192.168.1.95,185.131.204.20	62101,33456	11		0.231189000
46	Dec  7, 2024 19:51:10.817325000 -03	192.168.1.95	185.131.204.20	62101,33457			0.000117000
